propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,parkingSpace,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,highlight,neighborhood,newDevelopmentFinished
33403146,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/d7/8e/9d/244152761.jpg,APTTM064,46,2,820000.0,{'price': {'amount': 820000.0}},flat,sale,108.0,2,2,Centro,Lisboa,Campolide,Centro,pt,38.7273333,-9.1627209,False,https://www.idealista.pt/empreendimento/33403146/,"Piso de 2 dormitorios con 86m2 y terraza de 22m2, insertado en la Urbanización Lx-Living Amoreiras junto al Centro Comercial Amoreiras, que consta de un gran salón comedor de 34 m2 y cocina abierta con 7m2, recibidor de dormitorios con baño completo y lavadero, dormitorio con 14,70 m2 y segundo dormitorio con 9,05m2. ¡Acabados de calidad, aportando confort y luz a tu bienestar! IMOJOY Real Estate se encuentra en Cascais, Oeiras, Lisboa, Oporto, Braga, Algarve, Alentejo y la isla de Madeira. Nuestra misión es la satisfacción del cliente, con un equipo humano totalmente orientado y enfocado en el logro. Actuamos con rigor y profesionalidad en el desempeño de nuestras tareas. Te esperamos, para ayudarte a encontrar la solución que buscas, ¡en IMOJOY Real Estate hacemos negocios con sonrisas!  Categoría Energética: B  ref: APTTM064.",False,newdevelopment,True,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",7593.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,,,True
33403145,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/69/7f/9e/244152733.jpg,APTTM065,45,2,790000.0,{'price': {'amount': 790000.0}},flat,sale,101.0,2,2,Centro,Lisboa,Campolide,Centro,pt,38.7244078,-9.1624127,False,https://www.idealista.pt/empreendimento/33403145/,"Apartamento de 2 dormitorios con 90m2 y balcón de 11m2, insertado en la Urbanización Lx-Living Amoreiras, que consta de gran salón comedor de m2 y cocina abierta, hall de entrada con m2, con WC de m2, con 2 plazas de garaje y un trastero de 23m2  ¡Acabados de alta calidad, aportando confort y luz a tu bienestar! IMOJOY Real Estate se encuentra en Cascais, Oeiras, Lisboa, Oporto, Braga, Algarve, Alentejo y la isla de Madeira. Nuestra misión es la satisfacción del cliente, con un equipo humano totalmente orientado y enfocado en el logro. Actuamos con rigor y profesionalidad en el desempeño de nuestras tareas. Te esperamos, para ayudarte a encontrar la solución que buscas, ¡en IMOJOY Real Estate hacemos negocios con sonrisas!  Categoría Energética: B  ref: APTTM065.",False,newdevelopment,True,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",7822.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,,True
33403144,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/7f/fc/01/244152703.jpg,APTTM066,47,1,770000.0,{'price': {'amount': 770000.0}},flat,sale,91.0,2,2,Centro,Lisboa,Campolide,Centro,pt,38.7267881,-9.1626939,False,https://www.idealista.pt/empreendimento/33403144/,"Apartamento de 2 dormitorios con 91,49 m2, insertado en la Urbanización Lx-Living Amoreiras, consta de un gran salón comedor de 23,52 m2 y cocina abierta, hall de entrada con 11,20 m2, suite con 11,95 m2, con baño con 5,09 m2 y un armario con 5,85 m2, un segundo dormitorio con 13,66 m2, un baño común con 3,81 m2 y un pasillo con 3,37 m2, con una plaza de aparcamiento.  ¡Acabados de alta calidad, aportando confort y luz a tu bienestar! IMOJOY Real Estate se encuentra en Cascais, Oeiras, Lisboa, Oporto, Braga, Algarve, Alentejo y la isla de Madeira. Nuestra misión es la satisfacción del cliente, con un equipo humano totalmente orientado y enfocado en el logro. Actuamos con rigor y profesionalidad en el desempeño de nuestras tareas. Te esperamos, para ayudarte a encontrar la solución que buscas, ¡en IMOJOY Real Estate hacemos negocios con sonrisas!  Categoría Energética: B  ref: APTTM066.",False,newdevelopment,True,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",8462.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,,,True
33403143,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/23/d2/7a/244152673.jpg,APTTM067,47,7,950000.0,{'price': {'amount': 950000.0}},flat,sale,102.0,2,2,Centro,Lisboa,Campolide,Centro,pt,38.7234145,-9.1618882,False,https://www.idealista.pt/empreendimento/33403143/,"Apartamento de 2 dormitorios con 91,88 m2 con balcón de 10m2, insertado en la Urbanización Lx-Living Amoreiras, que consta de amplio salón comedor de 24,35 m2 y cocina abierta, hall de entrada con 2,78 m2, suite con 15,75 m2 y baño con 4,68 m2, segundo dormitorio con 12,68 m2, baño común con 5,24 m2 y un pasillo con 3,68 m2, incluyendo trastero con 4,65 m2. Con dos plazas de garaje y trastero. ¡Acabados de alta calidad, aportando confort y luz a tu bienestar! IMOJOY Real Estate se encuentra en Cascais, Oeiras, Lisboa, Oporto, Braga, Algarve, Alentejo y la isla de Madeira. Nuestra misión es la satisfacción del cliente, con un equipo humano totalmente orientado y enfocado en el logro. Actuamos con rigor y profesionalidad en el desempeño de nuestras tareas. Te esperamos, para ayudarte a encontrar la solución que buscas, ¡en IMOJOY Real Estate hacemos negocios con sonrisas!  Categoría Energética: B  ref: APTTM067.",False,newdevelopment,True,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",9314.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,,,True
33403142,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/30/7a/ca/244152645.jpg,APTTM068,45,4,790000.0,{'price': {'amount': 790000.0}},flat,sale,91.0,2,2,Centro,Lisboa,Campolide,Centro,pt,38.7236959,-9.1620472,False,https://www.idealista.pt/empreendimento/33403142/,"Apartamento de 2 dormitorios con 84m2 y balcón de 7m2, insertado en la Urbanización Lx-Living Amoreiras, que consta de gran salón comedor de m2 y cocina abierta, hall de entrada con m2, con WC de m2, con 2 plazas de aparcamiento.  ¡Acabados de alta calidad, aportando confort y luz a tu bienestar! IMOJOY Real Estate se encuentra en Cascais, Oeiras, Lisboa, Oporto, Braga, Algarve, Alentejo y la isla de Madeira. Nuestra misión es la satisfacción del cliente, con un equipo humano totalmente orientado y enfocado en el logro. Actuamos con rigor y profesionalidad en el desempeño de nuestras tareas. Te esperamos, para ayudarte a encontrar la solución que buscas, ¡en IMOJOY Real Estate hacemos negocios con sonrisas!  Categoría Energética: B  ref: APTTM068.",False,newdevelopment,True,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",8681.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,,True
33403067,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/26/f2/ac/244150520.jpg,APTMA191,35,-1,550000.0,{'price': {'amount': 550000.0}},flat,sale,67.0,3,2,Estrada de Benfica,Lisboa,São Domingos de Benfica,Estrada de Benfica,pt,38.7474615,-9.1774595,False,https://www.idealista.pt/imovel/33403067/,"Piso de 1 dormitorio transformado en 3 dormitorios, reformado, con terraza y jardín privado, muy luminoso, en edificio con 2 ascensores, situado en una zona tranquila de São Domingos de Benfica. Esta propiedad tiene una superficie ajardinada de 69,45 y una superficie privada bruta de 75,45, totalizando una superficie de unos 145m2 Muy cerca del Alto dos Moinhos y del Metro de Monsanto, fácil y rápido acceso a las principales carreteras. Cerca de todo tipo de comercios, servicios, cafeterías, restaurantes, colegios, universidades, hospitales, farmacias, bancos, hipermercados, entre otros. Jardín orientado al sur, con deck (20,10m2), zona de trastero y jardín con 49,35m2, ya preparado para instalación de piscina Compuesto por: - Hall de entrada/pasillo; - Salón comedor y cocina en espacio diáfano (40,57m2), orientado al sur con acceso a la zona exterior. Cocina totalmente equipada; - Dormitorio interior (8,3m2) con armario empotrado; - Dormitorio interior (7,45m2) con armario empotrado; - Suite (10,35m2); - Baño en suite (2,85m2) con plato de ducha - Baño completo (4,23m2) con bañera;  Categoría Energética: C  ref: APTMA191.",False,good,False,True,,8209.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,{'groupDescription': 'Top'},,
33403051,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/15/4d/9e/244150183.jpg,118827,29,,380000.0,{'price': {'amount': 380000.0}},flat,sale,82.0,1,1,Alto de Santo Amaro,Lisboa,Alcântara,Alto de Santo Amaro,pt,38.7041821,-9.1837132,False,https://www.idealista.pt/imovel/33403051/,"Apartamento de 1 dormitorio con terraza privada en Alcântara - Lisboa Descubre tu oasis urbano en este increíble apartamento de 1 dormitorio ubicado en la Rua José Maria Rodrigues No. 4, en Alcântara, Lisboa. Con una renovación completa en 2023, que abarcó desde la fontanería hasta el cableado eléctrico, esta residencia ofrece el equilibrio perfecto entre confort moderno y encanto tradicional. Con una superficie bruta privativa de 40 m2 y una espaciosa terraza de 42 m2, este apartamento es una invitación para disfrutar de la vida en la ciudad con un toque de serenidad al aire libre. La terraza proporciona un espacio ideal para comidas al aire libre, relajación bajo el sol. Al entrar, te recibirá un ambiente acogedor, con una distribución inteligente de espacios. La cocina, con una apertura al salón, promueve una sensación de amplitud y conexión, ideal para momentos de convivencia y entretenimiento. El dormitorio ofrece un refugio tranquilo, mientras que el baño completo con ducha proporciona practicidad y confort. El trastero promueve la organización del espacio. La ubicación de este apartamento es verdaderamente privilegiada. Situado a solo 10 minutos de Amoreiras y Praça de Espanha, está rodeado por una variedad de comercios, desde encantadores restaurantes hasta tiendas de conveniencia y boutiques de renombre. La proximidad a LX Factory ofrece aún más opciones culturales y de entretenimiento. Además, la zona cuenta con una excelente red de escuelas, tanto nacionales como internacionales, garantizando una educación de calidad para toda la familia. La proximidad al área ribereña permite disfrutar de paseos relajantes a lo largo del río Tajo, mientras que el aeropuerto está a solo 20 minutos de distancia para mayor comodidad. Con fácil acceso a las playas de la línea de Cascais y Costa da Caparica, este apartamento ofrece una ubicación privilegiada para disfrutar de lo mejor que Lisboa tiene para ofrecer. El apartamento puede adquirirse amueblado, sujeto a negociación, ofreciendo así una solución conveniente para aquellos que buscan un traslado sin complicaciones. ¡Agenda tu visita ahora y descubre tu refugio personal en este enclave especial de Lisboa! ref: 118827.",False,good,False,,,4634.0,{'typology': 'flat'},"{'subtitle': 'Alcântara, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,,
33402954,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/a9/40/90/244144410.jpg,C0389-01132,23,bj,415000.0,{'price': {'amount': 415000.0}},flat,sale,170.0,3,2,"rua Frei Carlos, 15",Lisboa,Avenidas Novas,Entrecampos,pt,38.745524,-9.1576208,True,https://www.idealista.pt/imovel/33402954/,"Apartamento de 3 dormitorios con dos baños y 97m2 de terraza/patio, en una excelente ubicación en la parroquia de Avenidas Novas/Bairro Santos.  La propiedad es planta baja alta insertada en edificio de hormigón/placa. Muy cerca de transportes, colegios, comercios, facultades y centro de Lisboa. Excelente oportunidad para inversión o para vivienda propia. ¡Reserve ya su visita! Golden Heritage, Lda es Intermediaria de Crédito Vinculada junto al Banco de Portugal con el número de registro 4874. Estamos disponibles para presentarle, de forma gratuita, propuestas de crédito vivienda. Venga a conocernos, tenemos soluciones para la realización de su negocio.",True,good,False,False,,2441.0,{'typology': 'flat'},"{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'Piso en rua Frei Carlos, 15'}",False,False,False,False,False,False,,,
33402953,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/16/c3/7c/244144344.jpg,C0354-00575,30,bj,344000.0,{'price': {'amount': 344000.0}},flat,sale,75.0,2,1,"rua Filinto Elísio, 19",Lisboa,Alcântara,Alto de Santo Amaro,pt,38.7042261,-9.1836019,True,https://www.idealista.pt/imovel/33402953/,"Ubicado en una zona privilegiada de Lisboa, es un apartamento lleno de personalidad, ideal para quienes aprecian el estilo portugués. Es un bajo alto, lleno de luz, con un techo de 3,40 m, techos de yeso ornamentados, suelo de tablones corridos, con puertas lacadas y ventanas de aluminio blanco con doble acristalamiento. El apartamento consta de 2 dormitorios, un baño con una gran ventana, un vestidor, despensa, cocina, comedor y un amplio salón. Esta propiedad está ubicada en una zona ARU (Área de Rehabilitación Urbana). Se encuentra a 200 metros de la extensa zona verde de la Tapada da Ajuda, a unos 400 metros de la Lx Factory ya 300 metros de la Iglesia de Santo Amaro y su mirador con vistas al río Tajo. Alcántara integra muchos servicios incluyendo tiendas, restaurantes, escuelas de todos los niveles educativos así como buenos servicios de transporte público, destacando la estación de tren Alcántara-Terra que conecta con el metro en Sete Rios y que circunvala la ciudad hasta la estación de Oriente de donde parten los principales trenes que circulan por el país.",True,good,False,False,,4587.0,{'typology': 'flat'},"{'subtitle': 'Alcântara, Lisboa', 'title': 'Piso en rua Filinto Elísio, 19'}",True,False,False,False,False,False,,,
33402946,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/1e/7c/a7/244144068.jpg,C0393-01034,41,,550000.0,{'price': {'amount': 550000.0}},flat,sale,136.0,3,2,"rua de Moçambique, 52",Lisboa,Arroios,Anjos,pt,38.7270493,-9.1328605,True,https://www.idealista.pt/imovel/33402946/,,False,good,False,False,,4044.0,{'typology': 'flat'},"{'subtitle': 'Arroios, Lisboa', 'title': 'Piso en rua de Moçambique, 52'}",True,False,False,False,False,False,,,
33402878,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ae/1a/99/244143248.jpg,C0409-01226,27,2,450000.0,{'price': {'amount': 450000.0}},flat,sale,93.0,3,2,Arneiros,Lisboa,Benfica,Arneiros,pt,38.7561846,-9.1995656,False,https://www.idealista.pt/imovel/33402878/,"Ven a conocer este apartamento con fantástica exposición solar, de origen T5 pero transformado en T3 en la Rua dos Arneiros, totalmente remodelado con balcón cerrado, situado en un 2º piso en edificio con 2 ascensores nuevos, con trastero y 1 plaza de aparcamiento en un garaje exterior al edificio con seguridad 24h/día (en la calle de atrás). Al entrar en el apartamento se encuentra con un pasillo largo, que acompaña todo el inmueble y que da acceso a la sala y al 1º dormitorio, actualmente utilizado como despacho. La sala es rectangular pero amplia, y da acceso a un buen balcón cerrado. Al recorrer el pasillo nos encontramos con la suite que posee el apartamento. Esta suite tiene baño privado con ventana y armario empotrado. Tiene un 2º baño completo con bañera que da apoyo a las demás habitaciones. El 3º dormitorio de este apartamento tiene acceso por la cocina, que podrá ser utilizado como despacho o un comedor. La cocina está totalmente equipada con frigorífico, lavavajillas, lavadora, placa de inducción, calentador inteligente y campana extractora. Características adicionales: Puerta de calle blindada con chapa de hierro y cerradura de alta seguridad. Todos los enchufes e interruptores fueron sustituidos por Legrand. Todos los grifos de la casa son nuevos de la misma gama de Roca. La carpintería es de aluminio blanco, vidrios dobles y persianas con corte térmico. Música ambiental en toda la casa con central en la sala. En la misma central saldrá también la fibra para que los cables queden todos escondidos. Muy bien ubicado en zona bien servida de servicios, comercio y transportes circundantes: 10m Eucaliptal con parque infantil y cafetería con terraza; 50m Restaurante Brasa das Gravata, Lavandería y Cafés; 250m Parada de Carris 724, 765 y 767; 300m Frutería; 500m Farmacia; 500m Supermercado Amanhecer; 500m Supermercado Minipreço; 500m Escuela Básica Jorge Barradas; Externato Pedralvas; Infantería Colinho da Rute; 600m Iglesia de Benfica; Externato Grão Vasco; Externato S. Cristóvão; 900m Hospital da Luz; 1km Centro Comercial Colombo; 1km Estación de METRO Colegio Militar; 1km Mercado de Benfica; 1,5km Estación de CP de Benfica. Ven a conocer este inmueble, que reúne todo para vivir con calidad de vida y cerca de todo.",False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4839.0,{'typology': 'flat'},"{'subtitle': 'Benfica, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,{'groupDescription': 'Top'},,
