propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,parkingSpace,description,highlight,neighborhood,newDevelopmentFinished
33373064,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/94/1a/93/242411258.jpg,,47,,3500000.0,{'price': {'amount': 3500000.0}},chalet,sale,455.0,4,4,Praça do Príncipe Real,Lisboa,Misericórdia,Príncipe Real - São Bento,pt,38.715851,-9.1470294,False,https://www.idealista.pt/imovel/33373064/,True,good,False,,7692.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Misericórdia, Lisboa', 'title': 'Casa independiente en Praça do Príncipe Real'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}","TRIPLEX exclusivo con tres plantas en Príncipe Real - Rehabilitación Exención de IMI e IMT (obras de rehabilitación) Esta rara joya histórica se encuentra en el corazón de Príncipe Real, Lisboa. Una de las zonas más exclusivas de la capital, elegida como la quinta zona más deseada del mundo. Conozca esta residencia de estilo contemporáneo diseñada por el famoso arquitecto Bernardo Manoel con una distribución fluida de 456 m2. Esta propiedad de tres plantas con impresionantes vistas al río Tajo y sus detalles arquitectónicos de época incluye un estudio totalmente equipado para los huéspedes con entrada privada en la planta baja, ascensor, terraza amueblada, varios balcones privados, suelo de mármol, suelos, una sala, sala y salón con vistas al Tajo y al patio. La estructura de la entrada revela el esplendor y la calidad aplicados a esta rehabilitación, el modelado de la luz y la versatilidad de los espacios hacen de esta casa algo único. En el primer piso, esta excepcional propiedad se compone de una suite principal con grandes espacios de almacenamiento, así como dos dormitorios con baños que se abren a la terraza con pérgola de madera y están bañados por una exposición al sur. El segundo piso se prolonga con una sala de estar y un luminoso comedor seguido de una cocina equipada, servida por balcones para aprovechar las impresionantes vistas al Tajo. Disfrute de la estatura y privacidad de esta morada única en el barrio más deseado de Lisboa con una plaza de aparcamiento privada a diez metros de la entrada principal. Gracias a Atmosfera Lisboa por la excelente decoración de la casa. Immolisbonne ofrece una nueva visión de las ventas inmobiliarias con un servicio personalizado y exclusivo para promocionar propiedades de lujo cuidadosamente seleccionadas para satisfacer las necesidades de nuestros clientes. Estamos ubicados en el histórico y popular distrito de Príncipe Real, con una experiencia internacional de 18 años. Nuestro equipo habla francés, inglés, portugués y ofrece apoyo total con nuestros socios para orientarlo en el proceso de compra o venta en Lisboa y su área. Contáctenos hoy, podemos ayudarlo a alcanzar su objetivo de vida. Brindamos servicios en Lisboa y sus alrededores, región sur a lo largo de toda la costa/mar (Resort Golf Aroeira), Setúbal y Comporta.",,,
33373028,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/8e/da/e4/242409368.jpg,JF-357JSA,4,,850000.0,{'price': {'amount': 850000.0}},flat,sale,165.0,3,3,Centro,Lisboa,Penha de França,Centro,pt,38.7271241,-9.1309856,False,https://www.idealista.pt/imovel/33373028/,False,good,False,True,5152.0,{'typology': 'flat'},"{'subtitle': 'Penha de França, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,,,,
33372138,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/cd/49/ce/242346725.jpg,OH_APA_2341,41,7,1300000.0,{'price': {'amount': 1300000.0}},flat,sale,211.0,5,5,Campo Pequeno,Lisboa,Avenidas Novas,Campo Pequeno,pt,38.7349437,-9.1488696,False,https://www.idealista.pt/imovel/33372138/,False,good,False,True,6161.0,{'typology': 'flat'},"{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'Piso'}",True,False,True,False,False,False,,,,,
33370432,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/cc/3b/dc/242290695.jpg,1207-2886-ID,43,bj,383000.0,{'price': {'amount': 383000.0}},flat,sale,112.0,3,2,"rua Basílio Teles, 5",Lisboa,São Domingos de Benfica,Sete Rios,pt,38.7393629,-9.163324,True,https://www.idealista.pt/imovel/33370432/,True,good,False,False,3420.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Piso en rua Basílio Teles, 5'}",True,True,False,True,False,False,,"Descubre este elegante Apartamento de 3 habitaciones + 1 situado en Sete Rios, junto a la Plaza de España, en un barrio tranquilo y residencial, cerca del Instituto Portugués de Oncología de Lisboa (IPO). Totalmente renovado y con una terraza cubierta de 22 m², esta es una oportunidad que no debes perder. El apartamento ocupa la planta baja de un edificio en proceso de remodelación, con la fachada ya renovada y la renovación de las escaleras y áreas comunes en curso. Este inmueble combina el encanto de un edificio tradicional con la funcionalidad y el confort modernos, ofreciendo una superficie bruta de construcción de 112m². • El apartamento dispone de 3 habitaciones acogedoras, una sala espaciosa de 12m², una cocina de 9m² renovada y totalmente equipada y 2 baños, uno completo y otro de apoyo. • El inmueble también incluye una generosa terraza cubierta de 18 m² y una zona descubierta de 4 m², ideal para momentos de ocio. • Con el suelo de tarima flotante en todas las estancias, el apartamento proporciona un ambiente cálido y acogedor, con un techo alto, puertas originales y una buena luminosidad natural. Situado en una calle tranquila, el inmueble se beneficia de la proximidad a comercios variados, servicios e instituciones educativas, facilitando el día a día de quienes residen aquí, destacando: • Escuelas: PaRK International School - Con valencias para preescolar y 1er ciclo, Colegio de São Tomás, etc. • Salud: Farmacia Aguiar, IPO, Centro de Salud de Sete Rios, Unidad de Salud Pública Francisco George, etc. • Comercio y Restaurantes: Supermercado Lidl Sete Rios, Marisquería Sete Mares, Restaurante Quinta Avenida, Sabor Mineiro Lisboa, Soul Garden, City Wok, etc. • Ocio y Zonas Verdes: Gimnasio Fitness Dock, Jardín Amnistía Internacional y Parque Gonçalo Ribeiro Telles, Teatro da Comuna y Teatro Aberto, Jardín Zoológico, etc. • Transportes y Accesos por Carretera: Estación de Metro de la Plaza de España y de Sete Rios, Terminal de autobuses de Sete Rios, Estación de Trenes de Sete Rios, Autobuses, Eje Norte-Sur y diversas carreteras y autopistas. La zona circundante es perfecta para quienes valoran la tranquilidad sin renunciar a la comodidad de estar cerca del centro urbano y de importantes vías de acceso. En la zona circundante encontramos dos zonas en profunda remodelación: la Plaza de España que se transformará en una importante centralidad de oficinas y servicios de la ciudad y la plaza de Sete Rios en proceso de recalificación y ampliación de las zonas verdes. Este es un espacio ideal tanto para familias como para profesionales que buscan calidad de vida en una de las zonas más codiciadas de Lisboa. Contáctame para más información y descubre cómo este inmueble puede ser tu nuevo hogar o una excelente inversión.",{'groupDescription': 'Top'},,
33372757,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/0c/42/e2/242402098.jpg,121961224-123,5,,208000.0,{'price': {'amount': 208000.0}},flat,sale,40.0,2,1,rua Guilherme Anjos s/n,Lisboa,Campo de Ourique,Prazeres - Maria Pia,pt,38.7195915,-9.1714578,True,https://www.idealista.pt/imovel/33372757/,False,good,False,,5200.0,{'typology': 'flat'},"{'subtitle': 'Campo de Ourique, Lisboa', 'title': 'Piso en rua Guilherme Anjos s/n'}",False,False,False,False,False,False,,,,,
33372749,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/0c/63/67/245231160.jpg,121961794-17,31,,1230000.0,{'price': {'amount': 1230000.0}},flat,sale,150.0,3,4,rua Bartolomeu Dias s/n,Lisboa,Belém,Torre de Belém,pt,38.6951307,-9.2129036,True,https://www.idealista.pt/imovel/33372749/,False,good,False,,8200.0,{'typology': 'flat'},"{'subtitle': 'Belém, Lisboa', 'title': 'Piso en rua Bartolomeu Dias s/n'}",False,False,False,False,False,False,,,,,
33372738,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/e0/32/66/242401806.jpg,120151169-115,36,,1300000.0,{'price': {'amount': 1300000.0}},flat,sale,206.0,5,3,avenida dos Estados Unidos da América s/n,Lisboa,Alvalade,São João de Brito,pt,38.7492588,-9.1405972,True,https://www.idealista.pt/imovel/33372738/,False,good,False,,6311.0,{'typology': 'flat'},"{'subtitle': 'Alvalade, Lisboa', 'title': 'Piso en avenida dos Estados Unidos da América s/n'}",True,False,False,False,False,False,,"Ático de lujo en el corazón de Lisboa. Este extraordinario ático en la cima de Lisboa es verdaderamente una joya de la arquitectura urbana ideada por un reconocido arquitecto. Con un estilo único y sofisticado, ofrece una vista panorámica deslumbrante de casi 360º sobre toda la ciudad de Lisboa. Situada en la intersección entre la Av. EUA y la Av. de Roma, en el epicentro de las avenidas más famosas de la ciudad, esta propiedad está inmersa en un entorno donde el comercio tradicional prospera y la movilidad está garantizada, con el aeropuerto de Lisboa a solo 10 minutos de distancia. Para crear este ático exclusivo, el arquitecto combinó dos unidades con unos 206 m2 de superficie total, anteriormente utilizados como talleres destacando las ventanas del piso superior, con una altura de 3 metros, que confieren una arquitectura deslumbrante al salón y a la suite principal. Todo el apartamento está rodeado por una terraza continua de unos 67 m2, donde se puede apreciar lo mejor que Lisboa tiene que ofrecer. Además de la suite principal de 25 m2, orientada al oeste, con vistas deslumbrantes, perfecta para empezar bien el día o terminarlo con broche de oro, el ático cuenta con cuatro habitaciones más, incluyendo otra suite y dos habitaciones que comparten un elegante cuarto de baño. Todo el apartamento tiene un excelente aislamiento, con certificación energética de clase B, paneles solares y aire acondicionado en el salón y en la suite principal, para garantizar el máximo confort, en caso necesario. A pesar de la proximidad del aeropuerto, el aislamiento acústico es excepcional, lo que permite disfrutar tranquilamente del espectáculo de los aviones. El edificio cuenta con dos ascensores recientes y silenciosos de la marca Schmitt. El propietario actual tiene un alquiler de aparcamiento en el Parque América (130) justo al lado del edificio, que cederá su posición contractual a quien compre el apartamento. En los alrededores del edificio, el aparcamiento tampoco es un problema para los residentes, con la opción de adquirir un distintivo de aparcamiento. Este ático de lujo representa una oportunidad única de vivir a lo grande en el corazón de Lisboa, combinando una arquitectura deslumbrante, una ubicación privilegiada y una vista panorámica inigualable. ¡No pierda la oportunidad de poseer este tesoro inmobiliario único! Póngase en contacto con nosotros ahora mismo para concertar una visita.",,,
33372746,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/5f/dc/b1/242401747.jpg,126911009-3,31,,277000.0,{'price': {'amount': 277000.0}},flat,sale,70.0,3,1,rua do Grilo s/n,Lisboa,Beato,,pt,38.7321018,-9.1064576,True,https://www.idealista.pt/imovel/33372746/,False,good,False,,3957.0,{'typology': 'flat'},"{'subtitle': 'Beato, Lisboa', 'title': 'Piso en rua do Grilo s/n'}",True,False,False,False,False,False,,"T3+1 | BEATO, Lisboa Oriental | ¡Oportunidad! Apartamento | 5 Habitaciones | VENTA Beato Innovation District Beato ofrece una experiencia única a residentes y visitantes. ¡Una nueva forma de sentir la capital, donde la tradición se encuentra con la innovación! Descripción del apartamento Este magnífico apartamento de estilo antiguo, con 5 habitaciones, es una excelente oportunidad para adquirir su futura casa o para invertir en una propiedad con características únicas, en una ubicación privilegiada en el corazón del barrio de Beato, en la zona oriental de la ciudad de Lisboa. ¡Aquí, los proyectos de innovación emergen a todo vapor! Junto al antiguo Convento de Beato y al HUB Creativo de Beato, se encuentra este magnífico apartamento situado en el 3er piso de un edificio de estilo antiguo, con techos altos, suelo tradicional de tablones corridos y una vista deslumbrante sobre el río Tajo. La propiedad tiene dos frentes, ambos con vistas despejadas y está compuesta por 3 dormitorios, 2 salones, 1 cocina, 1 baño y 1 marquesina. La marquesina tiene 7 metros de largo, con ventanas en todo el ancho de la fachada posterior, con una amplia vista sobre la ribera del río, lo que representa un plus en esta adquisición. El edificio fue reformado hace medio año, encontrándose todo pintado y debidamente conservado, tanto a nivel de cubierta, como de fachadas, interiores y partes comunes. El apartamento tiene 70 m2 de superficie bruta privativa (ABP) descritos en la libreta, pero se beneficia de la superficie cubierta que corresponde al antiguo balcón, actual marquesina, ganando aquí un extra de 14,21 m2 de superficie habitable. Ubicación estratégica En la zona oriental de la ciudad de Lisboa, se respira un ambiente rico en historia y tranquilidad, al mismo tiempo que se encuentra una amplia oferta de opciones de ocio que dinamizan el barrio en una nueva forma de sentir la capital, con múltiples espacios de coworking y espacios socioculturales, como la Fábrica do Braço de Prata o la Fábrica da Musa, además de buenos restaurantes y lugares de convivencia. Este apartamento se encuentra junto a varios proyectos en desarrollo, de ámbito cultural, tecnológico y empresarial, que están transformando la zona en un nuevo polo de atracción para residentes y visitantes.",,,
33372685,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/c2/4c/ee/242400661.jpg,120992783-43,34,,476000.0,{'price': {'amount': 476000.0}},flat,sale,85.0,2,2,rua dos Lusíadas s/n,Lisboa,Alcântara,Largo do Calvário - Lx Factory,pt,38.7059365,-9.1769605,True,https://www.idealista.pt/imovel/33372685/,False,good,False,,5600.0,{'typology': 'flat'},"{'subtitle': 'Alcântara, Lisboa', 'title': 'Piso en rua dos Lusíadas s/n'}",False,False,False,False,False,False,,,,,
33372670,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/81/98/e2/242400238.jpg,125501024-45,17,4,695000.0,{'price': {'amount': 695000.0}},flat,sale,96.0,3,2,Torre de Belém,Lisboa,Belém,Torre de Belém,pt,38.6942169,-9.2122045,False,https://www.idealista.pt/imovel/33372670/,False,good,False,True,7240.0,{'typology': 'flat'},"{'subtitle': 'Belém, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,,,,,
33372591,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/a5/03/35/242398197.jpg,123171267-44,15,,550000.0,{'price': {'amount': 550000.0}},flat,sale,94.0,3,2,avenida do Uruguai s/n,Lisboa,Benfica,Avenida do Uruguai,pt,38.7512821,-9.1973868,True,https://www.idealista.pt/imovel/33372591/,False,good,False,,5851.0,{'typology': 'flat'},"{'subtitle': 'Benfica, Lisboa', 'title': 'Piso en avenida do Uruguai s/n'}",False,False,False,False,False,False,,,,,
33372581,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/1f/02/20/242398011.jpg,126501050-14,49,,1280000.0,{'price': {'amount': 1280000.0}},flat,sale,210.0,4,3,Praça da Alegria,Lisboa,Santo António,Praça da Alegria,pt,38.7151661,-9.1454238,False,https://www.idealista.pt/imovel/33372581/,False,good,False,,6095.0,{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,"*APARTAMENTO DE 200M2 A UN PASO DE LA AVENIDA DE LA LIBERTAD* Conoce la casa de tus sueños: -Apartamento de 210 m2 divididos en dos plantas: 1ª PLANTA, salón con balcón, cocina, cuatro habitaciones (una suite), un cuarto de baño completo, cocina totalmente equipada con balcón. 2ª PLANTA, una superficie de 80 m2 para crear un ambiente a tu gusto, cuarto de baño completo y terraza. Si te gustan los techos muy altos, suelo de madera, polilla antigua, luz natural y una remodelación con mucho buen gusto, esta casa es para ti. -Ubicación En una calle tranquila. A un paso de la Avenida De La Libertad y del Príncipe Real. Metro a la puerta. Los mejores restaurantes de Lisboa a tu alrededor. Comercio de lujo y tradicional y varios servicios. ¡Ven a conocernos y sorpréndete!",,,
