propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,highlight,topNewDevelopment,topPlus,parkingSpace,newDevelopmentFinished,neighborhood
33270006,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/17/b8/79/239726949.jpg,L0903/24,17,2,1100000.0,{'price': {'amount': 1100000.0}},flat,sale,163.0,3,3,rua General Morais Sarmento,Lisboa,Benfica,Avenida do Uruguai,pt,38.7498602,-9.2001282,False,https://www.idealista.pt/imovel/33270006/,"Apartamento de 3 dormitorios con 2 plazas de aparcamiento + 1 trastero de lujo en BENFICA, cerca de la estación de metro del colegio militar y relativamente cerca del Parque Forestal de Monsanto, con todos los acabados de lujo adjuntos.  Esta T3 consta de: 1 Suite 25m2 con Closet y WC 5m2 1 Dormitorio con Armario 14m2 1 Dormitorio con Armario 13m2 1 WC con 4m2 Hall de entrada con armario de 4m2 Aseo 2m2 Salón comedor con 34 m2 y acceso a balcón con 10m2 Cocina con 12m2 con zona de lavadero de 3m2 2 plazas de garaje y 1 trastero. En el edificio, los espacios se desarrollaron pensando exclusivamente en el bienestar de las familias. Incluye un gimnasio, una zona de juegos infantiles, una piscina en la azotea, un Kid's Club con acceso al parque infantil y espacios al aire libre para relajarse y entretener a los amigos  Excelente ubicación, cerca de la estación del Benfica, a minutos del centro de la ciudad y de sus lugares emblemáticos. Junto a todo tipo de comercios, servicios y transporte público. El Benfica bate récords en el número de cafés por metro cuadrado, tiene muchas tiendas de comestibles, terrazas siempre llenas y algunas de las mejores pastelerías de la ciudad Para obtener más información, póngase en contacto con nuestra tienda de Lisboa o envíe una solicitud de contacto.",True,good,False,True,6748.0,{'typology': 'flat'},"{'subtitle': 'Benfica, Lisboa', 'title': 'Piso en rua General Morais Sarmento'}",True,False,False,False,{'groupDescription': 'Destacado'},False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33269873,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/98/07/8e/238203603.jpg,011240031,19,,230000.0,{'price': {'amount': 230000.0}},flat,sale,36.0,1,1,Praça de Espanha - Sete Rios,Lisboa,Campolide,Praça de Espanha - Sete Rios,pt,38.7365444,-9.1662923,False,https://www.idealista.pt/imovel/33269873/,,True,good,False,,6389.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Piso'}",True,True,False,True,,False,False,,,
33266998,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/44/fc/d5/238057253.jpg,LX263,34,3,798000.0,{'price': {'amount': 798000.0}},flat,sale,183.0,4,3,Centro,Lisboa,Lumiar,Centro,pt,38.7587582,-9.1550314,False,https://www.idealista.pt/imovel/33266998/,,True,good,False,True,4361.0,{'typology': 'flat'},"{'subtitle': 'Lumiar, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33269768,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/12/b1/d7/238200823.jpg,13834,7,st,165000.0,{'price': {'amount': 165000.0}},studio,sale,35.0,0,1,Largo do Rato - Estrela,Lisboa,Campo de Ourique,Largo do Rato - Estrela,pt,38.713987,-9.1583729,False,https://www.idealista.pt/imovel/33269768/,"Excelente apartamento tipo estudio para reformar, con 32 m2. Compuesto por una habitación, baño y cocina.",False,renew,False,False,4714.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Campo de Ourique, Lisboa', 'title': 'T0'}",True,False,False,False,,False,False,,,
33269735,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ba/43/89/238199113.jpg,PF32710,30,,598000.0,{'price': {'amount': 598000.0}},chalet,sale,84.0,4,3,Olivais,Lisboa,Olivais,,pt,38.7727951,-9.1164312,False,https://www.idealista.pt/imovel/33269735/,,False,good,False,,7119.0,{'typology': 'chalet'},"{'subtitle': 'Olivais, Lisboa', 'title': 'Chalet'}",False,True,False,False,,False,False,,,
33269639,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/6a/3a/53/238195655.jpg,120611395-56,24,st,375000.0,"{'price': {'amount': 375000.0, 'priceDropInfo': {'formerPrice': 395000.0, 'priceDropValue': 20000, 'priceDropPercentage': 5}}}",flat,sale,113.0,4,2,rua Heliodoro Salgado,Lisboa,Penha de França,Centro,pt,38.7240826,-9.1286986,False,https://www.idealista.pt/imovel/33269639/,"Apartamento de 5 habitaciones, convertido en 4 habitaciones, en buen estado de conservación. El inmueble se compone de: 4 habitaciones Salón Comedor Cocina con despensa 2 baños Terraza La terraza tiene unos 26m2, con acceso directo por la cocina y el salón. Con total privacidad para disfrutar de momentos con amigos o familiares. Zona bien comunicada por transporte público, comercios, colegios y servicios.",False,good,False,False,3319.0,{'typology': 'flat'},"{'subtitle': 'Penha de França, Lisboa', 'title': 'Piso en rua Heliodoro Salgado'}",False,False,False,False,,False,False,,,
33269636,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/b2/c4/07/242932648.jpg,7005001-9743,24,,340000.0,{'price': {'amount': 340000.0}},flat,sale,81.0,1,2,Graça,Lisboa,São Vicente,Graça,pt,38.7206301,-9.1284198,False,https://www.idealista.pt/imovel/33269636/,,True,good,False,False,4198.0,{'typology': 'flat'},"{'subtitle': 'São Vicente, Lisboa', 'title': 'Piso'}",False,False,False,False,,False,False,,,
33269635,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/71/2d/61/242932668.jpg,7005001-9744,19,3,365000.0,{'price': {'amount': 365000.0}},flat,sale,100.0,2,1,Centro,Lisboa,Penha de França,Centro,pt,38.7268385,-9.1277757,False,https://www.idealista.pt/imovel/33269635/,,False,good,False,False,3650.0,{'typology': 'flat'},"{'subtitle': 'Penha de França, Lisboa', 'title': 'Piso'}",False,False,False,False,,False,False,,,
33269182,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/36/a8/c0/238180344.jpg,104552 ,10,1,840000.0,{'price': {'amount': 840000.0}},flat,sale,126.0,3,2,Alameda - Praça do Chile - Almirante Reis,Lisboa,Arroios,São Jorge de Arroios,pt,38.7307786,-9.1332178,False,https://www.idealista.pt/empreendimento/33269182/,,False,newdevelopment,True,True,6667.0,{'typology': 'flat'},"{'subtitle': 'Alameda - Praça do Chile - Almirante Reis, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,,False,Alameda - Praça do Chile - Almirante Reis
33269178,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/a1/e9/37/238180890.jpg,104563 ,10,3,905000.0,{'price': {'amount': 905000.0}},duplex,sale,158.0,2,2,Alameda - Praça do Chile - Almirante Reis,Lisboa,Arroios,São Jorge de Arroios,pt,38.7316321,-9.1343037,False,https://www.idealista.pt/empreendimento/33269178/,"T2 | Dúplex | 3er piso | 158m2 | Terrazas/Jardín 19,6m2 NUEVO EMPRENDIMIENTO Remodelación completa de un edificio histórico Art Decó en Arroios, que ofrece espacios modernos y lujosos y mantiene su encanto original. Este T2 se distribuye en dos plantas. Planta de entrada con un recibidor que da acceso al salón, un aseo social y una cocina con un balcón de 1,7m2. El acceso a la planta superior se realiza por unas escaleras ubicadas en el salón. Arriba se encuentran dos dormitorios, ambos con armarios empotrados (uno de ellos un vestidor), y una zona de estar de 12m2 con acceso a una terraza/jardín de 18m2 y también un baño. El edificio integra un conjunto arquitectónico de edificios de viviendas modernistas, con proyectos de calidad estética enmarcados en el Modernismo Portugués, y detalles a nivel de la carpintería metálica o elementos decorativos Art Decó. La rehabilitación de encanto preserva la identidad y la estética del edificio y lo enriquece con una materialidad contemporánea y todas las comodidades inherentes a la vida en una capital europea cosmopolita. El barrio de Arroios, clasificado por Time Out como el barrio más cool de Lisboa, es conocido por su diversidad, multiculturalidad y alberga algunos de los mejores restaurantes, cafés y atracciones culturales, así como todo tipo de comercios y servicios de barrio. Aquí encontrará todas las opciones de transporte, con gran variedad de autobuses y el metro a dos pasos, y también con una red de carriles bici. Ubicación privilegiada con proximidad a diversas zonas de la ciudad – Saldanha, Areeiro, Baixa, Castillo de San Jorge, y también con fácil acceso al aeropuerto. El edificio Oliveira 32 ofrece una rehabilitación total pautada por estándares de excelencia, privilegiando el mantenimiento de las características estéticas y de diseño de espacio en general, aliada a una materialidad contemporánea y sofisticada, dotando a los apartamentos de todas las comodidades inherentes al modo de vida urbano del siglo XXI. Los acabados reflejan una cuidada atención al detalle, con elevados criterios de calidad, confort y elegancia, y un sentido estético sobrio que combina la claridad del blanco con el confort de las maderas. 10 apartamentos con áreas que varían entre los 41 y los 158m2 - a los que se suman los espacios exteriores privados y 2 espacios comerciales. Finalización Final 2023. Fracción M.",False,newdevelopment,True,True,5728.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Alameda - Praça do Chile - Almirante Reis, Lisboa', 'title': 'Dúplex'}",True,False,False,False,,False,False,,False,Alameda - Praça do Chile - Almirante Reis
33269205,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/b9/6a/e9/238180839.jpg,104558,10,3,895000.0,{'price': {'amount': 895000.0}},duplex,sale,154.0,2,2,Alameda - Praça do Chile - Almirante Reis,Lisboa,Arroios,São Jorge de Arroios,pt,38.7340223,-9.1345501,False,https://www.idealista.pt/empreendimento/33269205/,,False,newdevelopment,True,True,5812.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Alameda - Praça do Chile - Almirante Reis, Lisboa', 'title': 'Dúplex'}",True,False,False,False,,False,False,,False,Alameda - Praça do Chile - Almirante Reis
33269184,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/7c/54/6a/238180742.jpg,104557,8,2,810000.0,{'price': {'amount': 810000.0}},flat,sale,126.0,3,2,Alameda - Praça do Chile - Almirante Reis,Lisboa,Arroios,São Jorge de Arroios,pt,38.7341356,-9.13265,False,https://www.idealista.pt/empreendimento/33269184/,"Piso de 3 habitaciones | 2do piso | 126m2 | 1 suite | 2 habitaciones | Balcones de 3,2m2 Nuevo desarrollo en Arroios Reforma completa de un edificio histórico Art Deco en Arroios, que ofrece espacios modernos y lujosos y mantiene su encanto original. Este apartamento de 3 habitaciones tiene una sala de estar, cocina separada con lavadero y también con balcón. En la zona privada hay una suite con vestidor y baño completo, dos habitaciones con armario empotrado y un baño. El edificio forma parte de un conjunto arquitectónico de edificios de viviendas modernistas, con proyectos de calidad estética enmarcados en el modernismo portugués, y detalles a nivel de carpintería metálica o elementos decorativos Art Deco. La rehabilitación de charme conserva la identidad y la estética del edificio y lo enriquece con una materialidad contemporánea y todas las comodidades inherentes a la vida en una capital europea cosmopolita. El barrio de Arroios, clasificado por Time Out como el barrio más cool de Lisboa, es conocido por su diversidad, multiculturalidad y alberga algunos de los mejores restaurantes, cafés y atracciones culturales, así como todo tipo de comercios y servicios de barrio. Aquí encontrará todas las opciones de transporte, con una gran variedad de autobuses y el metro a dos pasos, y también con una red de carriles bici. Ubicación privilegiada con proximidad a varias zonas de la ciudad: Saldanha, Areeiro, Baixa, Castillo de San Jorge, y también con fácil acceso al aeropuerto. El ofrece una rehabilitación total pautada por estándares de excelencia, privilegiando el mantenimiento de las características estéticas y de diseño del espacio en general, aunado a una materialidad contemporánea y sofisticada, dotando a los apartamentos de todas las comodidades inherentes al modo de vida urbano del siglo XXI. Los acabados reflejan una cuidada atención al detalle, con altos criterios de calidad, confort y elegancia, y un sentido estético sobrio que combina la claridad del blanco con el confort de las maderas. 10 apartamentos con superficies que oscilan entre los 41 y los 158m2, a los que se suman los espacios exteriores privados y 2 locales comerciales. Finalización final 2023.",False,newdevelopment,True,True,6429.0,{'typology': 'flat'},"{'subtitle': 'Alameda - Praça do Chile - Almirante Reis, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,,False,Alameda - Praça do Chile - Almirante Reis
33269226,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ca/28/c8/238180875.jpg,104561,8,3,380000.0,{'price': {'amount': 380000.0}},flat,sale,54.0,1,1,Alameda - Praça do Chile - Almirante Reis,Lisboa,Arroios,São Jorge de Arroios,pt,38.7326442,-9.1344793,False,https://www.idealista.pt/empreendimento/33269226/,"T1 | 3er piso | 54m2 | 1 Habitación | Balcones 1.5m2 Nuevo Emprendimiento en Arroios Remodelación completa de un edificio histórico Art Decó en Arroios, ofreciendo espacios modernos y lujosos y manteniendo su encanto original. Este apartamento T1 dispone de una sala con cocina americana con zona y también con balcón y una habitación con armario. El edificio integra un conjunto arquitectónico de edificios de vivienda modernistas, con proyectos de calidad estética enmarcada en el Modernismo Portugués, y detalles a nivel de las cerrajerías en hierro o elementos decorativos Art Decó. La rehabilitación de encanto preserva la identidad y la estética del edificio y lo enriquece con una materialidad contemporánea y todas las comodidades inherentes a la vida en una capital europea cosmopolita. El barrio de Arroios, clasificado por Time Out como el barrio más cool de Lisboa, es conocido por su diversidad, multiculturalismo y alberga algunos de los mejores restaurantes, cafés y atracciones culturales, así como todo tipo de comercio y servicios de barrio. Aquí encontrará todas las opciones de transporte, con gran variedad de autobuses y el metro a dos pasos, y también con una red de ciclovías. Ubicación privilegiada con proximidad a diversas zonas de la ciudad – Saldanha, Areeiro, Baixa, Castillo de San Jorge, y también con acceso fácil al aeropuerto. El ofrece una rehabilitación total pautada por patrones de excelencia, privilegiando el mantenimiento de las características estéticas y de diseño de espacio en generalidad, aliada a una materialidad contemporánea y sofisticada, dotando los apartamentos de todas las comodidades inherentes al modo de vivir urbano del siglo XXI. Los acabados reflejan una cuidadosa atención al detalle, con elevados criterios de calidad, confort y elegancia, y un sentido estético sobrio que combina la claridad del blanco con el confort de las maderas. 10 apartamentos con áreas que varían entre los 41 y los 158m2 - a los que se suman los espacios exteriores privativos y 2 espacios comerciales. Conclusión Final 2023. Fracción L.",False,newdevelopment,True,True,7037.0,{'typology': 'flat'},"{'subtitle': 'Alameda - Praça do Chile - Almirante Reis, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,,False,Alameda - Praça do Chile - Almirante Reis
33269105,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/4d/6c/aa/238180583.jpg,104553,8,2,685000.0,{'price': {'amount': 685000.0}},flat,sale,113.0,2,2,Alameda - Praça do Chile - Almirante Reis,Lisboa,Arroios,São Jorge de Arroios,pt,38.732688,-9.1309126,False,https://www.idealista.pt/empreendimento/33269105/,"| 2º piso | 113m2 | 1 Suite | 1 Habitación | Balcones 3.2m2 | Despensa Nuevo Emprendimiento en Arroios Remodelación completa de un edificio histórico Art Decó en Arroios, que ofrece espacios modernos y lujosos y mantiene su encanto original. Este apartamento de 2 dormitorios tiene una sala de estar con balcón, una cocina independiente también con balcón y una despensa para almacenamiento. En la zona privada hay una suite con vestidor y baño completo y un segundo dormitorio con armario empotrado y un baño. El edificio forma parte de un conjunto arquitectónico de edificios de viviendas modernistas, con proyectos de calidad estética enmarcados en el Modernismo Portugués, y detalles a nivel de cerrajerías en hierro o elementos decorativos Art Decó. La rehabilitación de encanto preserva la identidad y la estética del edificio y lo enriquece con una materialidad contemporánea y todas las comodidades inherentes a la vida en una capital europea cosmopolita. El barrio de Arroios, clasificado por Time Out como el barrio más cool de Lisboa, es conocido por su diversidad, multiculturalidad y alberga algunos de los mejores restaurantes, cafés y atracciones culturales, así como todo tipo de comercios y servicios de barrio. Aquí encontrará todas las opciones de transporte, con gran variedad de autobuses y el metro a dos pasos, y también con una red de ciclovías. Ubicación privilegiada con proximidad a diversas zonas de la ciudad: Saldanha, Areeiro, Baixa, Castillo de San Jorge, y también con fácil acceso al aeropuerto. El ofrece una rehabilitación total pautada por estándares de excelencia, privilegiando el mantenimiento de las características estéticas y de diseño de espacio en general, aunado a una materialidad contemporánea y sofisticada, dotando a los apartamentos de todas las comodidades inherentes al modo de vida urbano del siglo XXI. Los acabados reflejan una cuidada atención al detalle, con elevados criterios de calidad, confort y elegancia, y un sentido estético sobrio que combina la claridad del blanco con el confort de las maderas. 10 apartamentos con áreas que varían entre 41 y 158m2, a los que se suman los espacios exteriores privados y 2 locales comerciales. Finalización Final 2023. Fracción G.",False,newdevelopment,True,True,6062.0,{'typology': 'flat'},"{'subtitle': 'Alameda - Praça do Chile - Almirante Reis, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,,False,Alameda - Praça do Chile - Almirante Reis
