propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,hasVideo,status,newDevelopment,hasLift,parkingSpace,newDevelopmentFinished,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,highlight,topNewDevelopment,topPlus,description,neighborhood
32708869,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/21/c9/50/216888705.jpg,IMO3213,11,3,399900.0,{'price': {'amount': 399900.0}},flat,sale,72.45,2,1,São Vicente de Fora,Lisboa,São Vicente,São Vicente de Fora,pt,38.7178466,-9.1208389,False,https://www.idealista.pt/imovel/32708869/,False,good,False,,,,5520.0,{'typology': 'flat'},"{'subtitle': 'São Vicente, Lisboa', 'title': 'Piso'}",False,False,False,False,,False,False,,
33321543,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/c0/1d/09/240386223.jpg,APA_958,25,,269900.0,{'price': {'amount': 269900.0}},flat,sale,44.0,1,1,Arneiros,Lisboa,Benfica,Arneiros,pt,38.7499731,-9.2011327,False,https://www.idealista.pt/imovel/33321543/,False,good,False,True,,,6134.0,{'typology': 'flat'},"{'subtitle': 'Benfica, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,"Apartamento de 1 dormitorio con anexo y patio de 48m2 Cocina + Salón comedor con 20m2. La cocina tiene muebles blancos; Azulejos en toda la pared detrás de los muebles; horno, vitrocerámica, campana extractora, lavavajillas empotrado, lavadora empotrada, termoacumulador y barra frigorífica empotrada; Baño completo con 4m2; 1 Dormitorio con 10m2 y Armario. Marcos de ventanas lacados en blanco con doble acristalamiento y topes de oscilos. Falso techo con luces LED incorporadas, en toda la vivienda. Preinstalación de aire acondicionado Un frente Puerta blindada PATIO CON 48M2 CON CÉSPED ARTIFICIAL ANEXO EN EL PATIO TRASERO CON 10M2 INCLUYE LA POSICIÓN EN CASA.",
33321515,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/0f/39/8b/240384728.jpg,122911304-24,29,8,237000.0,{'price': {'amount': 237000.0}},flat,sale,62.0,2,1,Olivais,Lisboa,Olivais,,pt,38.7798735,-9.1189257,False,https://www.idealista.pt/imovel/33321515/,False,good,False,True,,,3823.0,{'typology': 'flat'},"{'subtitle': 'Olivais, Lisboa', 'title': 'Piso'}",True,False,True,False,,False,False,"¡Apartamento de 2 habitaciones en Olivais Norte! Este encantador apartamento de 3 habitaciones está ubicado en una zona tranquila de la parroquia de Olivais, más concretamente, en Quinta do Morgado. El edificio está situado en una pequeña plaza con aparcamiento gratuito y fácil, compuesto por 10 plantas de viviendas y 2 ascensores. La propiedad consta de 2 amplios dormitorios, salón, baño completo y cocina semi equipada, habiéndose realizado ya una reforma integral hace unos 12 años. Dotado de mucha luz natural, este apartamento cuenta con 2 frentes, este/sur, lo que también le confiere unas vistas despejadas y muy agradables. Este barrio es una zona residencial tranquila, bien servida de comercios, servicios y transportes públicos. Principales puntos de referencia: Estación de metro Encarnación: 900 metros Mercado Norte Encarnación: 500 metros Parada de autobús: 100 metros Centro de Salud: 1000 metros ¡No pierdas más tiempo y agenda ya hoy tu visita!",
33321454,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/fe/4a/c7/240383133.jpg,,37,1,390000.0,{'price': {'amount': 390000.0}},flat,sale,103.0,2,2,Alto de São João - Alto do Varejão,Lisboa,Penha de França,Alto de São João - Alto do Varejão,pt,38.7260162,-9.1194176,False,https://www.idealista.pt/imovel/33321454/,False,good,False,False,,,3786.0,{'typology': 'flat'},"{'subtitle': 'Penha de França, Lisboa', 'title': 'Piso'}",False,False,False,False,,False,False,,
33321475,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/cc/f5/4d/240383556.jpg,A2/2024,24,,290000.0,"{'price': {'amount': 290000.0, 'priceDropInfo': {'formerPrice': 320000.0, 'priceDropValue': 30000, 'priceDropPercentage': 9}}}",flat,sale,48.0,1,1,Rossio - Martim Moniz,Lisboa,Santa Maria Maior,Rossio - Martim Moniz,pt,38.7194881,-9.1346193,False,https://www.idealista.pt/imovel/33321475/,True,good,False,,,,6042.0,{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Piso'}",True,False,True,False,{'groupDescription': 'Destacado'},False,False,"Apartamento de tipología T1, para venta en la parroquia de Santa María Mayor, próximo al Intendente y del Martim Moniz, en Lisboa. Este apartamento está insertado en un edificio típico y de traza característica de la ciudad, el edificio se encuentra totalmente rehabilitado, incluyendo la recuperación de la fachada, en 2019. Las rehabilitaciones/recuperaciones incluyen: Puertas y portadas en madera recuperadas, cantería interior y exterior, Carpintería en PVC, vidrio doble, pavimento en tabla de tarima de pino, techo de madera, entre otros. El inmueble cuenta con unos 48m² de área bruta privativa, según la libreta predial urbana y 38,47m2 de área útil de pavimento, según certificado energético. El apartamento es bastante acogedor, seminuevo y listo para usar, insertado en el cuarto piso de edificio simpático, tranquilo, con ascensor en zona habitacional y de servicios en Lisboa. El apartamento tiene bastante luz natural, y está compuesto por: - Hall de entrada; - 1 buen dormitorio con armario empotrado y aire acondicionado; - Cocina americana (sala y cocina) equipada con encimera, placa, campana extractora, frigorífico, microondas, lavadora y secadora de ropa y aire acondicionado; - 1 baño completo y totalmente remodelado; Ideal para primera vivienda o para renta, bien ubicado, próximo a zonas de servicios y comercio local, como mini- mercados, supermercados, espacios de restauración, bancos, gimnasios y CTT. Está a solo 7 minutos de distancia a pie del mercado del Forno do Tijolo. Apartamento ubicado a pocos minutos del largo del Intendente y de la Plaza Martim Moniz, está a escasos metros de la Avenida Almirante Reis (Avenida bastante completa en servicios y bien movida), de las estaciones de metro de la Línea Verde del intendente (5 minutos a pie) y Martim Moniz (6 minutos a pie). Certificación energética: B No pierda esta oportunidad y venga a visitar la que puede ser su casa de ensueño. Contáctenos para más información sobre este apartamento y otros. Descargo de responsabilidad: Toda la información presentada no tiene ningún carácter vinculante, no dispensando la consulta y confirmación de toda la documentación del inmueble. La AREAGESTxxi inmobiliaria se centra en inmuebles comerciales con renta, dedicándose también a la venta y alquiler de apartamentos, casas, edificios y terrenos. Para más información o para conocer otras oportunidades de compra, no dude en contactarnos.",
33321387,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/5b/ac/fb/240381835.jpg,APA_957,27,2,429900.0,{'price': {'amount': 429900.0}},flat,sale,118.0,3,2,Estrada de Benfica,Lisboa,São Domingos de Benfica,Estrada de Benfica,pt,38.7450588,-9.1791028,False,https://www.idealista.pt/imovel/33321387/,False,good,False,,,,3643.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Piso'}",True,False,False,False,{'groupDescription': 'Destacado'},False,False,"Apartamento de 3 dormitorios con entrepiso, incluye HOME STAGING Situado junto al Zoo Cocina + Salón con 45m2.  La cocina tiene muebles blancos; Azulejos en toda la pared detrás de los muebles; Horno, vitrocerámica, campana extractora, lavavajillas empotrado, lavadora empotrada, termoacumulador y frigorífico congelador empotrado;  Baño completo c/ 3m2; 2 Dormitorios, el primero suite con 20m2 y armario y el segundo con 15m2 y armario. ENTREPISO con 35m2. Marcos de ventanas lacados en blanco con doble acristalamiento y topes de oscilos. Falso techo con luces LED incorporadas, en toda la vivienda. Preinstalación de aire acondicionado. Dos frentes Edificio TOTALMENTE RECUPERADO (Techo, agua, electricidad y columnas de alcantarillado, fachadas, escaleras, contadores, puerta del edificio.",
33321386,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/b1/68/19/240381803.jpg,APA_957 (2),20,,369900.0,{'price': {'amount': 369900.0}},flat,sale,77.05,2,2,Estrada de Benfica,Lisboa,São Domingos de Benfica,Estrada de Benfica,pt,38.7474057,-9.1815631,False,https://www.idealista.pt/imovel/33321386/,False,good,False,,,,4801.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,"Apartamento de 2 dormitorios (el precio incluye HOME STAGING) Situado junto al Zoo Cocina + Salón con 35m2. La cocina tiene muebles blancos; Azulejos en toda la pared detrás de los muebles; horno, vitrocerámica, campana extractora, lavavajillas empotrado, lavadora empotrada, termoacumulador y barra frigorífica empotrada;  Baño completo c/ 3m2;  2 Dormitorios, el primero suite con 15m2 y armario y el segundo con 14m2 y armario. PATIO C/ 11m2. Marcos de ventanas lacados en blanco con doble acristalamiento y topes de oscilos. Falso techo con luces LED incorporadas, en toda la vivienda. Preinstalación de aire acondicionado. Dos frentes Edificio TOTALMENTE RECUPERADO (Techo, agua, electricidad y columnas de alcantarillado, fachadas, escaleras, contadores, puerta del edificio.",
33321297,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ba/c5/35/240377529.jpg,123751564-39,30,3,765000.0,{'price': {'amount': 765000.0}},flat,sale,194.0,4,2,Campo Grande,Lisboa,Alvalade,Campo Grande,pt,38.750529,-9.1470873,False,https://www.idealista.pt/imovel/33321297/,False,good,False,True,,,3943.0,{'typology': 'flat'},"{'subtitle': 'Alvalade, Lisboa', 'title': 'Piso'}",False,False,False,False,,False,False,,
33321335,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/58/86/34/240576755.jpg,MG0868,17,,235000.0,{'price': {'amount': 235000.0}},flat,sale,67.0,3,1,Praça de Espanha - Sete Rios,Lisboa,Campolide,Praça de Espanha - Sete Rios,pt,38.739955,-9.1553445,False,https://www.idealista.pt/imovel/33321335/,False,good,False,,,,3507.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,"Atención inversionistas - 4 unidades en venta Tipos T3 y T4, y 1. º y 2. º piso sin ascensor El edificio será renovado por el actual propietario, disponible para negociación de condiciones al respecto. A pocos metros a pie de Portas de Benfica, disfruta de una excelente ubicación para el comercio local y el transporte a Lisboa y Amadora. Autobuses y Metro cercanos. Los túneles de carretera CRIL, tan cercanos, permiten viajar al norte (Odivelas/Loures), al sur (Oeiras/Algés), a la 2. ª circular a Lisboa y a la A1 y la IC19 a Sintra en sólo unos minutos en coche. Somos socios de entidades que gestionan todo tu proceso de financiación de forma totalmente gratuita, utilizando siempre las mejores soluciones del mercado. Garantizamos un seguimiento previo y posterior a la redacción. Las diversas leyendas sobre el origen de la palabra Benfica tienen en común el uso de la expresión “benfica”, que no estaba ajena a la existencia de un microclima suave, con abundancia de agua y árboles, propiciando factores propicios para el asentamiento del Pueblos de lo más variado. , desde tiempos prehistóricos. Se conocen yacimientos arqueológicos del Paleolítico, Neolítico y Calcolítico, cuya colección se distribuye actualmente en varios museos. Muchos estudiosos sostienen que la sierra de Monsanto obtuvo este epíteto porque era considerada una montaña sagrada (mons sacer o mons sanctus), donde se adoraba a las deidades, incluso en el período prerromano. El tiempo pasó, sin mucha información, documentándose la presencia musulmana no sólo a través de la toponimia, sino también a través de las características rurales que mantuvo el Benfica hasta el siglo XVIII-XIX.",
33321334,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/5c/ef/a2/240576674.jpg,MG0867,19,,235000.0,{'price': {'amount': 235000.0}},flat,sale,67.0,3,1,Praça de Espanha - Sete Rios,Lisboa,Campolide,Praça de Espanha - Sete Rios,pt,38.7393305,-9.1568636,False,https://www.idealista.pt/imovel/33321334/,False,good,False,,,,3507.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,"Atención inversores - 4 fracciones Tipos T3 y T4, y 1. º y 2. º piso El edificio será renovado por el actual propietario, disponible para negociación de condiciones al respecto. A pocos metros a pie de Portas de Benfica, disfruta de una excelente ubicación para el comercio local y el transporte a Lisboa y Amadora. Autobuses y Metro cercanos. Los túneles de carretera CRIL, tan cercanos, permiten viajar al norte (Odivelas/Loures), al sur (Oeiras/Algés), a la 2. ª circular a Lisboa y a la A1 y la IC19 a Sintra en sólo unos minutos en coche. Somos socios de entidades que gestionan todo tu proceso de financiación de forma totalmente gratuita, utilizando siempre las mejores soluciones del mercado. Garantizamos un seguimiento previo y posterior a la redacción. Las diversas leyendas sobre el origen de la palabra Benfica tienen en común el uso de la expresión “benfica”, que no estaba ajena a la existencia de un microclima suave, con abundancia de agua y árboles, propiciando factores propicios para el asentamiento del Pueblos de lo más variado. , desde tiempos prehistóricos. Se conocen yacimientos arqueológicos del Paleolítico, Neolítico y Calcolítico, cuya colección se distribuye actualmente en varios museos. Muchos estudiosos sostienen que la sierra de Monsanto obtuvo este epíteto porque era considerada una montaña sagrada (mons sacer o mons sanctus), donde se adoraba a las deidades, incluso en el período prerromano. El tiempo pasó, sin mucha información, documentándose la presencia musulmana no sólo a través de la toponimia, sino también a través de las características rurales que mantuvo el Benfica hasta el siglo XVIII-XIX.",
33321279,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/1e/8a/9a/240375194.jpg,NC0161,30,3,545000.0,{'price': {'amount': 545000.0}},flat,sale,120.0,2,1,Av. da Liberdade - Marquês de Pombal,Lisboa,Santo António,Av. da Liberdade - Marquês de Pombal,pt,38.7264634,-9.1452285,False,https://www.idealista.pt/imovel/33321279/,True,good,False,False,,,4542.0,{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,"Apartamento con encanto de 112 m2 de superficie útil, situado en el centro de Lisboa, en una zona llena de vida, comercios, servicios diversos y zonas de ocio. El inmueble en cuestión es un 3º piso sin ascensor. Se compone de: - Salón y comedor de grandes dimensiones; - Dos dormitorios con balcón y muy luminosos; - Cocina equipada y con zona de lavadero; - Dormitorio interior que actualmente sirve como vestidor; - Baño completo totalmente reformado. Techos trabajados y con una altura de 3 metros, puertas altas, ubicación excelente, comercios y transportes en la puerta, amplias zonas.. . Son algunas de las muchas características de este apartamento. Se encuentra en un edificio de estilo antiguo muy bien situado en el corazón de la ciudad, a solo 5 minutos a pie de las zonas de mayor interés, como Marqués de Pombal, Av. Da Liberdade, Parque Eduardo VII y Saldanha. Una de las mejores zonas de Lisboa para vivir.",
33276270,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/77/3f/84/240374892.jpg,103240117,51,3,390000.0,{'price': {'amount': 390000.0}},flat,sale,76.0,2,2,Alto de São João - Alto do Varejão,Lisboa,Penha de França,Alto de São João - Alto do Varejão,pt,38.7277638,-9.1187087,False,https://www.idealista.pt/imovel/33276270/,False,good,False,False,,,5132.0,{'typology': 'flat'},"{'subtitle': 'Penha de França, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,"Situado en la zona de Alto de São João, parroquia de Penha de França, a 5 minutos de la zona ribereña, este fantástico apartamento de 76 metros cuadrados, recién remodelado, con aire acondicionado, ubicado en una calle tranquila, es la oportunidad perfecta para invertir o vivir en Lisboa. Apartamento ubicado en un edificio rehabilitado, de tres pisos y sin ascensor, consta de hall de entrada, sala de estar, un dormitorio y una suite, un baño y una cocina con electrodomésticos nuevos. La parroquia de Penha de França pertenece a la Zona del Centro Histórico de Lisboa con una superficie de 2,71 km² y 28.354 habitantes, cuyo nombre deriva de su patrona, Nuestra Señora de la Penha de Francia. En sus alrededores y a menos de 10 minutos en coche, tenemos la Avenida Almirante Reis, el Jardim da Alameda con su Fuente Luminosa, el Instituto Superior Técnico, el Jardim do Arco do Cego o el mirador de Penha de França, así como el dinámico y renovado mercado de Arroios. Insertado en un típico barrio lisboeta, que reúne todo tipo de servicios en un radio de 500 metros, el apartamento tiene una ambigüedad única debido a la tranquilidad de su ubicación, pero con accesibilidad al centro de la ciudad y sus servicios y comercio, estando a cinco minutos a pie de dos estaciones de metro donde se cruzan las líneas verde y roja y también de autobuses que sirven toda la ciudad. Sotheby's International Realty tiene más de 300 años de historia como una empresa de renombre responsable de la transacción de bienes de lujo. Presente en Portugal desde 2007 con nueve oficinas y más de 300 profesionales altamente calificados a su disposición. Su misión es ""El arte de unir hogares extraordinarios con vidas extraordinarias"". ¡No dude en contactarnos si esta oportunidad es de su interés!",
